Date,Open,High,Low,Close,Adj Close,Volume
2015-08-12,7.054540,7.736360,6.927270,7.372730,7.372730,702790
2015-08-13,7.472730,7.927270,7.472730,7.800000,7.800000,65230
2015-08-14,8.000000,8.100000,7.781820,7.845450,7.845450,37840
2015-08-17,7.836360,7.990910,7.790910,7.972730,7.972730,35200
2015-08-18,7.918180,8.245450,7.663640,8.090910,8.090910,891440
2015-08-19,8.045450,8.227270,7.872730,8.136360,8.136360,65780
2015-08-20,7.981820,8.136360,7.963640,8.136360,8.136360,22440
2015-08-21,8.045450,8.136360,7.909090,7.909090,7.909090,32010
2015-08-24,7.872730,8.563640,7.681820,7.954550,7.954550,179300
2015-08-25,8.045450,8.354540,8.036360,8.100000,8.100000,47960
2015-08-26,8.200000,8.550000,8.150000,8.470000,8.470000,44800
2015-08-27,8.390000,8.570000,8.280000,8.280000,8.280000,58300
2015-08-28,8.250000,9.030000,8.220000,8.720000,8.720000,96000
2015-08-31,8.720000,8.980000,8.200000,8.530000,8.530000,145500
2015-09-01,8.500000,8.970000,8.320000,8.320000,8.320000,124600
2015-09-02,8.280000,8.530000,8.090000,8.150000,8.150000,52500
2015-09-03,8.100000,8.290000,8.100000,8.140000,8.140000,14700
2015-09-04,8.000000,8.350000,7.870000,7.870000,7.870000,66300
2015-09-08,7.870000,8.050000,7.500000,7.500000,7.500000,93600
2015-09-09,7.700000,7.700000,7.290000,7.360000,7.360000,26200
2015-09-10,7.300000,7.300000,7.020000,7.020000,7.020000,37900
2015-09-11,7.010000,7.100000,6.770000,7.000000,7.000000,55000
2015-09-14,7.060000,7.140000,6.880000,7.070000,7.070000,18900
2015-09-15,7.180000,7.180000,7.030000,7.110000,7.110000,19300
2015-09-16,7.220000,7.470000,7.050000,7.210000,7.210000,49500
2015-09-17,7.140000,7.400000,7.100000,7.300000,7.300000,52800
2015-09-18,7.370000,7.490000,7.210000,7.210000,7.210000,58900
2015-09-21,7.280000,7.390000,7.100000,7.250000,7.250000,28500
2015-09-22,7.260000,7.380000,7.110000,7.170000,7.170000,12900
2015-09-23,7.050000,7.140000,6.830000,6.990000,6.990000,407100
2015-09-24,6.860000,6.880000,6.580000,6.790000,6.790000,92700
2015-09-25,7.010000,7.520000,6.800000,6.950000,6.950000,63400
2015-09-28,6.910000,7.050000,6.910000,7.000000,7.000000,40100
2015-09-29,7.080000,7.080000,6.920000,6.920000,6.920000,31700
2015-09-30,6.980000,7.100000,6.940000,7.000000,7.000000,95500
2015-10-01,6.990000,7.180000,6.920000,6.950000,6.950000,21600
2015-10-02,6.880000,7.020000,6.710000,6.710000,6.710000,173600
2015-10-05,6.720000,6.860000,6.690000,6.690000,6.690000,32700
2015-10-06,6.760000,6.800000,6.700000,6.800000,6.800000,56100
2015-10-07,6.820000,7.440000,6.820000,7.200000,7.200000,148200
2015-10-08,7.200000,7.430000,7.110000,7.400000,7.400000,94300
2015-10-09,7.450000,7.700000,7.240000,7.410000,7.410000,71600
2015-10-13,7.330000,7.330000,6.850000,6.870000,6.870000,236000
2015-10-14,6.960000,6.970000,6.870000,6.890000,6.890000,5800
2015-10-15,6.970000,7.110000,6.930000,7.000000,7.000000,49100
2015-10-16,7.180000,7.180000,6.710000,6.770000,6.770000,104000
2015-10-19,6.990000,6.990000,6.630000,6.680000,6.680000,22300
2015-10-20,6.790000,6.890000,6.600000,6.640000,6.640000,33400
2015-10-21,6.750000,6.770000,6.450000,6.500000,6.500000,77800
2015-10-22,6.600000,6.700000,6.400000,6.550000,6.550000,70100
2015-10-23,6.550000,6.640000,6.530000,6.600000,6.600000,21800
2015-10-26,6.720000,6.770000,6.610000,6.690000,6.690000,19900
2015-10-27,6.750000,7.090000,6.750000,6.800000,6.800000,82500
2015-10-28,6.790000,6.850000,6.720000,6.800000,6.800000,15700
2015-10-29,6.690000,6.690000,6.450000,6.450000,6.450000,42600
2015-10-30,6.440000,6.770000,6.320000,6.510000,6.510000,117600
2015-11-03,6.560000,6.710000,6.560000,6.700000,6.700000,20600
2015-11-04,6.710000,6.800000,6.650000,6.730000,6.730000,35000
2015-11-05,6.740000,7.100000,6.740000,6.970000,6.970000,49200
2015-11-06,6.980000,7.100000,6.620000,6.770000,6.770000,75100
2015-11-09,6.780000,6.940000,6.780000,6.820000,6.820000,27300
2015-11-10,6.850000,6.850000,6.670000,6.670000,6.670000,15900
2015-11-11,6.810000,7.090000,6.810000,6.890000,6.890000,35300
2015-11-12,7.000000,7.030000,6.860000,6.860000,6.860000,23200
2015-11-13,6.870000,6.880000,6.750000,6.750000,6.750000,15100
2015-11-16,6.870000,6.870000,6.620000,6.620000,6.620000,53700
2015-11-17,6.670000,7.190000,6.670000,7.000000,7.000000,311100
2015-11-18,6.990000,7.100000,6.890000,6.890000,6.890000,41300
2015-11-19,6.920000,7.010000,6.760000,6.760000,6.760000,32300
2015-11-23,6.840000,6.940000,6.660000,6.660000,6.660000,11600
2015-11-24,6.830000,6.880000,6.710000,6.730000,6.730000,81700
2015-11-25,6.650000,6.760000,6.400000,6.400000,6.400000,51600
2015-11-26,6.560000,6.710000,6.440000,6.500000,6.500000,52800
2015-11-27,6.570000,6.660000,6.320000,6.330000,6.330000,87200
2015-11-30,6.330000,6.330000,6.000000,6.000000,6.000000,45800
2015-12-01,6.010000,6.010000,5.620000,5.820000,5.820000,101500
2015-12-02,5.890000,6.110000,5.860000,6.040000,6.040000,80900
2015-12-03,6.330000,6.330000,6.020000,6.030000,6.030000,27900
2015-12-04,6.230000,6.230000,5.850000,5.870000,5.870000,33200
2015-12-07,5.990000,6.140000,5.900000,5.900000,5.900000,32700
2015-12-08,5.850000,5.970000,5.700000,5.700000,5.700000,35500
2015-12-09,5.820000,5.980000,5.760000,5.760000,5.760000,51300
2015-12-10,5.710000,5.710000,5.560000,5.560000,5.560000,19800
2015-12-11,5.730000,5.750000,5.570000,5.570000,5.570000,31500
2015-12-14,5.570000,5.640000,5.310000,5.370000,5.370000,63100
2015-12-15,5.360000,5.460000,5.340000,5.420000,5.420000,48700
2015-12-16,5.420000,5.420000,5.200000,5.230000,5.230000,28200
2015-12-17,5.390000,5.480000,5.100000,5.160000,5.160000,73200
2015-12-18,5.080000,5.100000,4.620000,4.700000,4.700000,76400
2015-12-21,4.630000,4.820000,4.590000,4.710000,4.710000,47500
2015-12-22,4.710000,4.710000,4.550000,4.650000,4.650000,99700
2015-12-23,4.540000,4.850000,4.510000,4.850000,4.850000,29300
2015-12-28,4.900000,5.320000,4.800000,5.320000,5.320000,18600
2015-12-29,5.320000,5.430000,5.250000,5.250000,5.250000,12200
2015-12-30,5.300000,5.350000,4.830000,4.850000,4.850000,125300
2016-01-04,4.800000,5.030000,4.490000,4.740000,4.740000,84300
2016-01-05,4.660000,4.810000,4.400000,4.580000,4.580000,51700
2016-01-06,4.520000,4.660000,4.130000,4.580000,4.580000,74600
2016-01-07,4.500000,4.630000,4.410000,4.460000,4.460000,28500
2016-01-08,4.520000,4.530000,4.400000,4.500000,4.500000,44800
2016-01-11,4.500000,4.730000,4.500000,4.520000,4.520000,9600
2016-01-12,4.800000,4.890000,4.550000,4.550000,4.550000,31100
2016-01-13,4.730000,4.890000,4.580000,4.600000,4.600000,36800
2016-01-14,4.600000,4.950000,4.600000,4.830000,4.830000,65400
2016-01-15,4.700000,4.820000,4.700000,4.820000,4.820000,1700
2016-01-18,4.830000,4.960000,4.770000,4.770000,4.770000,2300
2016-01-19,4.870000,4.950000,4.810000,4.830000,4.830000,66900
2016-01-20,4.820000,4.820000,4.330000,4.500000,4.500000,34800
2016-01-21,4.500000,4.540000,4.240000,4.540000,4.540000,72800
2016-01-22,4.540000,4.590000,4.370000,4.450000,4.450000,67200
2016-01-26,4.450000,4.500000,4.330000,4.330000,4.330000,28100
2016-01-27,4.370000,4.500000,4.320000,4.320000,4.320000,12300
2016-01-28,4.230000,4.370000,4.150000,4.210000,4.210000,81300
2016-01-29,4.290000,4.770000,4.220000,4.420000,4.420000,48100
2016-02-01,4.570000,4.620000,4.520000,4.520000,4.520000,12500
2016-02-02,4.550000,4.650000,4.520000,4.570000,4.570000,11800
2016-02-03,4.650000,4.860000,4.500000,4.600000,4.600000,31400
2016-02-04,4.620000,4.750000,4.460000,4.540000,4.540000,28500
2016-02-05,4.550000,4.570000,4.440000,4.440000,4.440000,116900
2016-02-10,4.430000,4.610000,4.350000,4.570000,4.570000,71500
2016-02-11,4.570000,4.800000,4.570000,4.750000,4.750000,20300
2016-02-12,4.750000,4.840000,4.620000,4.640000,4.640000,58800
2016-02-15,4.770000,4.900000,4.770000,4.900000,4.900000,167600
2016-02-16,4.900000,5.500000,4.890000,5.300000,5.300000,45600
2016-02-17,5.530000,5.940000,5.430000,5.650000,5.650000,133600
2016-02-18,5.660000,6.200000,5.600000,6.010000,6.010000,117100
2016-02-19,6.030000,6.600000,6.030000,6.450000,6.450000,492600
2016-02-22,6.950000,7.090000,6.730000,7.010000,7.010000,132100
2016-02-23,7.010000,7.200000,6.850000,6.870000,6.870000,78700
2016-02-24,6.850000,6.900000,6.700000,6.900000,6.900000,17600
2016-02-25,6.940000,7.200000,6.940000,6.950000,6.950000,60100
2016-02-26,6.950000,6.950000,6.140000,6.650000,6.650000,79300
2016-02-29,6.500000,6.900000,6.260000,6.260000,6.260000,103800
2016-03-01,6.500000,6.550000,6.310000,6.380000,6.380000,65500
2016-03-02,6.700000,6.700000,6.210000,6.430000,6.430000,488000
2016-03-03,6.480000,6.700000,6.320000,6.700000,6.700000,50300
2016-03-04,6.720000,7.400000,6.510000,6.850000,6.850000,47900
2016-03-07,7.140000,7.180000,6.810000,6.810000,6.810000,10000
2016-03-08,6.700000,6.700000,6.700000,6.700000,6.700000,3500
2016-03-09,6.970000,7.390000,6.970000,7.010000,7.010000,31600
2016-03-10,7.080000,7.400000,7.010000,7.010000,7.010000,33100
2016-03-11,6.970000,7.050000,6.950000,7.000000,7.000000,27500
2016-03-14,7.020000,7.190000,6.900000,6.950000,6.950000,111400
2016-03-15,6.880000,7.010000,6.620000,6.910000,6.910000,40000
2016-03-16,6.900000,7.100000,6.870000,6.980000,6.980000,8700
2016-03-17,7.000000,7.380000,6.940000,7.050000,7.050000,59800
2016-03-18,7.050000,7.160000,6.440000,6.440000,6.440000,226000
2016-03-21,6.420000,6.850000,6.420000,6.610000,6.610000,20800
2016-03-22,6.680000,7.050000,6.680000,6.950000,6.950000,54800
2016-03-23,6.970000,7.160000,6.500000,6.700000,6.700000,102700
2016-03-24,6.720000,6.860000,6.710000,6.840000,6.840000,18400
2016-03-28,6.900000,7.090000,6.900000,6.940000,6.940000,26700
2016-03-29,6.920000,7.110000,6.800000,6.800000,6.800000,22100
2016-03-30,6.800000,7.000000,6.800000,7.000000,7.000000,68400
2016-03-31,6.850000,7.180000,6.850000,6.900000,6.900000,30800
2016-04-01,6.900000,7.090000,6.810000,6.810000,6.810000,24100
2016-04-04,6.810000,6.870000,6.350000,6.460000,6.460000,18300
2016-04-05,6.440000,6.450000,6.190000,6.300000,6.300000,89800
2016-04-06,6.240000,6.270000,6.100000,6.250000,6.250000,92500
2016-04-07,6.530000,6.630000,6.370000,6.450000,6.450000,15500
2016-04-08,6.700000,6.850000,6.600000,6.850000,6.850000,26000
2016-04-11,6.980000,7.050000,6.900000,6.950000,6.950000,14500
2016-04-12,7.000000,7.300000,7.000000,7.250000,7.250000,29200
2016-04-13,7.500000,9.000000,7.500000,7.900000,7.900000,92300
2016-04-14,8.030000,8.380000,7.990000,8.150000,8.150000,119000
2016-04-15,8.380000,8.380000,8.050000,8.140000,8.140000,14900
2016-04-18,8.200000,8.370000,7.730000,8.070000,8.070000,20800
2016-04-19,8.200000,8.200000,7.920000,7.960000,7.960000,3800
2016-04-20,8.000000,8.440000,7.800000,8.170000,8.170000,15300
2016-04-22,8.170000,8.180000,7.450000,7.800000,7.800000,30800
2016-04-25,8.000000,8.230000,7.260000,7.500000,7.500000,115000
2016-04-26,7.660000,7.950000,7.520000,7.950000,7.950000,59700
2016-04-27,7.840000,8.200000,7.830000,8.200000,8.200000,15200
2016-04-28,8.190000,8.320000,8.100000,8.320000,8.320000,9600
2016-04-29,8.340000,8.820000,8.340000,8.620000,8.620000,69800
2016-05-02,8.300000,9.500000,8.300000,9.000000,9.000000,31300
2016-05-03,8.600000,8.820000,8.200000,8.750000,8.750000,1701200
2016-05-04,8.620000,8.750000,8.600000,8.680000,8.680000,14400
2016-05-05,8.550000,8.590000,8.410000,8.500000,8.500000,14500
2016-05-06,8.480000,8.550000,8.390000,8.480000,8.480000,17200
2016-05-09,8.130000,8.130000,8.130000,8.130000,8.130000,2100
2016-05-10,8.150000,8.400000,7.480000,8.150000,8.150000,21100
2016-05-11,8.130000,8.260000,8.060000,8.110000,8.110000,4800
2016-05-12,8.290000,8.420000,8.030000,8.080000,8.080000,12100
2016-05-13,8.200000,8.200000,7.760000,8.140000,8.140000,59100
2016-05-16,8.100000,8.310000,8.020000,8.150000,8.150000,92100
2016-05-17,8.150000,8.150000,8.150000,8.150000,8.150000,0
2016-05-18,8.190000,8.190000,7.800000,8.000000,8.000000,6100
2016-05-19,7.840000,8.140000,7.820000,8.080000,8.080000,58100
2016-05-20,8.170000,8.170000,8.000000,8.140000,8.140000,11600
2016-05-23,8.150000,8.150000,8.150000,8.150000,8.150000,13800
2016-05-24,8.160000,8.160000,7.650000,7.790000,7.790000,13600
2016-05-25,7.950000,8.190000,7.950000,8.000000,8.000000,34900
2016-05-27,8.090000,8.090000,7.800000,7.800000,7.800000,10900
2016-05-30,7.800000,7.870000,7.500000,7.500000,7.500000,4000
2016-05-31,7.600000,7.600000,6.930000,7.260000,7.260000,109200
2016-06-01,7.210000,7.650000,7.200000,7.510000,7.510000,14700
2016-06-02,7.600000,7.600000,7.600000,7.600000,7.600000,1300
2016-06-03,7.510000,7.630000,7.510000,7.560000,7.560000,8200
2016-06-06,7.530000,7.540000,7.420000,7.540000,7.540000,8600
2016-06-07,7.550000,7.550000,7.500000,7.550000,7.550000,8000
2016-06-08,7.690000,8.000000,7.690000,7.780000,7.780000,931700
2016-06-09,7.770000,7.770000,7.510000,7.510000,7.510000,19400
2016-06-10,7.470000,7.480000,7.140000,7.330000,7.330000,16100
2016-06-13,7.420000,7.430000,7.160000,7.230000,7.230000,3400
2016-06-14,7.440000,7.560000,7.070000,7.480000,7.480000,33100
2016-06-15,7.460000,7.550000,7.280000,7.550000,7.550000,36800
2016-06-16,7.410000,7.540000,7.410000,7.540000,7.540000,6700
2016-06-17,7.540000,7.790000,7.480000,7.600000,7.600000,39300
2016-06-20,7.600000,7.600000,7.350000,7.350000,7.350000,10500
2016-06-21,7.460000,7.590000,7.360000,7.590000,7.590000,5000
2016-06-22,7.490000,7.490000,7.440000,7.440000,7.440000,2200
2016-06-23,7.600000,7.700000,7.450000,7.600000,7.600000,226500
2016-06-24,7.480000,7.480000,7.340000,7.340000,7.340000,13900
2016-06-27,7.310000,7.310000,7.030000,7.100000,7.100000,8200
2016-06-28,7.140000,7.200000,7.040000,7.150000,7.150000,19900
2016-06-29,7.210000,7.310000,7.040000,7.190000,7.190000,10700
2016-06-30,7.220000,7.250000,7.150000,7.190000,7.190000,12400
2016-07-01,7.250000,7.250000,7.200000,7.250000,7.250000,15400
2016-07-04,7.260000,7.350000,7.240000,7.240000,7.240000,39500
2016-07-05,7.200000,7.250000,7.080000,7.250000,7.250000,16000
2016-07-06,7.230000,7.300000,7.200000,7.300000,7.300000,20500
2016-07-07,7.300000,7.850000,7.300000,7.360000,7.360000,39100
2016-07-08,7.360000,7.790000,7.360000,7.770000,7.770000,18300
2016-07-11,7.770000,8.050000,7.770000,8.050000,8.050000,25400
2016-07-12,8.050000,8.230000,7.920000,8.000000,8.000000,247400
2016-07-13,8.000000,8.080000,7.940000,7.990000,7.990000,176400
2016-07-14,8.000000,8.080000,7.830000,7.930000,7.930000,85300
2016-07-15,8.000000,8.000000,7.800000,7.950000,7.950000,21400
2016-07-18,8.060000,8.090000,8.000000,8.040000,8.040000,39200
2016-07-19,8.040000,8.100000,8.000000,8.080000,8.080000,38100
2016-07-20,8.000000,8.150000,7.840000,7.900000,7.900000,58300
2016-07-21,7.890000,8.050000,7.760000,8.050000,8.050000,1802800
2016-07-22,8.070000,8.470000,7.950000,8.200000,8.200000,84800
2016-07-25,8.260000,8.300000,8.080000,8.080000,8.080000,42700
2016-07-26,8.080000,8.180000,8.050000,8.050000,8.050000,648300
2016-07-27,8.070000,8.220000,8.060000,8.200000,8.200000,12800
2016-07-28,8.210000,8.250000,8.080000,8.190000,8.190000,12000
2016-07-29,8.180000,8.350000,8.170000,8.300000,8.300000,11200
2016-08-01,8.410000,8.450000,8.240000,8.240000,8.240000,46800
2016-08-02,8.240000,8.240000,7.820000,7.850000,7.850000,44100
2016-08-03,7.830000,8.450000,7.550000,8.340000,8.340000,62400
2016-08-04,8.220000,8.720000,8.220000,8.720000,8.720000,27800
2016-08-05,8.720000,10.000000,8.460000,9.950000,9.950000,173900
2016-08-08,9.870000,10.000000,9.710000,9.840000,9.840000,95700
2016-08-09,9.700000,9.880000,9.610000,9.750000,9.750000,59500
2016-08-10,9.650000,9.680000,9.500000,9.610000,9.610000,17600
2016-08-11,9.580000,9.630000,9.540000,9.630000,9.630000,12400
2016-08-12,9.600000,9.620000,9.480000,9.560000,9.560000,63200
2016-08-15,9.590000,9.600000,9.410000,9.470000,9.470000,12400
2016-08-16,9.470000,9.480000,9.240000,9.360000,9.360000,13000
2016-08-17,9.400000,9.400000,9.010000,9.270000,9.270000,34700
2016-08-18,9.350000,9.440000,9.000000,9.000000,9.000000,362100
2016-08-19,9.000000,9.500000,8.860000,9.490000,9.490000,50100
2016-08-22,9.670000,9.670000,9.060000,9.060000,9.060000,15200
2016-08-23,9.080000,9.270000,9.060000,9.080000,9.080000,6400
2016-08-24,9.100000,9.100000,9.080000,9.100000,9.100000,2700
2016-08-25,8.920000,9.100000,8.900000,9.100000,9.100000,9800
2016-08-26,9.190000,9.200000,9.020000,9.100000,9.100000,7600
2016-08-29,9.050000,9.160000,9.050000,9.150000,9.150000,66400
2016-08-30,9.150000,9.160000,9.120000,9.160000,9.160000,4700
2016-08-31,9.220000,9.220000,8.600000,8.750000,8.750000,90800
2016-09-01,8.610000,9.040000,8.610000,9.000000,9.000000,26200
2016-09-02,9.050000,9.050000,8.980000,9.050000,9.050000,27400
2016-09-05,9.100000,9.100000,9.000000,9.000000,9.000000,3400
2016-09-06,9.000000,9.000000,8.950000,9.000000,9.000000,8900
2016-09-08,9.020000,9.070000,8.930000,9.070000,9.070000,15300
2016-09-09,9.070000,9.070000,8.350000,8.350000,8.350000,99800
2016-09-12,8.510000,8.510000,8.060000,8.260000,8.260000,51800
2016-09-13,8.260000,8.370000,7.450000,7.750000,7.750000,74500
2016-09-14,7.840000,7.840000,7.530000,7.700000,7.700000,27600
2016-09-15,7.770000,7.770000,7.650000,7.700000,7.700000,12000
2016-09-16,7.660000,8.200000,7.520000,8.200000,8.200000,24300
2016-09-19,8.200000,8.230000,8.070000,8.180000,8.180000,18100
2016-09-20,8.080000,8.080000,7.950000,8.000000,8.000000,12700
2016-09-21,7.940000,7.990000,7.840000,7.990000,7.990000,3700
2016-09-22,7.990000,8.080000,7.430000,7.780000,7.780000,99500
2016-09-23,7.780000,7.780000,7.540000,7.600000,7.600000,23800
2016-09-26,7.680000,7.700000,7.140000,7.140000,7.140000,28900
2016-09-27,7.200000,7.350000,7.000000,7.280000,7.280000,22500
2016-09-28,7.290000,7.450000,7.230000,7.280000,7.280000,11100
2016-09-29,7.310000,7.440000,7.300000,7.390000,7.390000,25700
2016-09-30,7.400000,7.550000,7.320000,7.530000,7.530000,61400
2016-10-03,7.550000,7.720000,7.490000,7.710000,7.710000,7500
2016-10-04,7.550000,7.720000,7.550000,7.650000,7.650000,15300
2016-10-05,7.650000,7.690000,7.410000,7.470000,7.470000,48200
2016-10-06,7.490000,7.490000,7.370000,7.470000,7.470000,5900
2016-10-07,7.500000,7.500000,7.300000,7.300000,7.300000,5030800
2016-10-10,7.310000,7.430000,7.150000,7.360000,7.360000,77300
2016-10-11,7.320000,7.380000,7.150000,7.150000,7.150000,44600
2016-10-13,7.170000,7.230000,7.150000,7.150000,7.150000,8400
2016-10-14,7.190000,7.630000,7.160000,7.430000,7.430000,73900
2016-10-17,7.470000,7.490000,7.390000,7.400000,7.400000,47500
2016-10-18,7.410000,7.460000,7.330000,7.330000,7.330000,14700
